"id","date","salutation","title","mail","creation_date","newsletter","model","paymenttype","deliverytype","invoicepostcode","delivpostcode","voucher","advertisingdatacode","value","numberitems","gift","entry","points","shippingcosts","deliverydatepromised","deliverydatereal","weight","remitted","cancelled","used","b1","b2","b3","b4","b5","b6","b7","b8","b9","b10","b11","reorder"
3698,"2008-05-01",0,0,9,"2008-05-01",0,1,2,0,67,NA,0,"",4,1,0,0,0,0,"2008-06-02","2008-05-02",864,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"no"
3699,"2008-08-18",0,0,8,"2008-08-18",0,1,3,0,74,NA,0,"",2,2,0,0,0,0,"2008-08-19","0000-00-00",0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,"no"
3700,"2008-10-06",0,0,4,"2008-10-06",0,1,0,0,79,NA,0,"",4,3,0,0,0,0,"2008-10-07","2008-10-06",314,0,0,0,2,1,0,0,0,0,0,0,0,0,0,"no"
3701,"2008-06-01",0,0,4,"2008-06-01",0,3,0,0,55,NA,1,"",3,2,0,1,0,0,"2008-06-03","2008-06-02",1300,0,0,0,2,0,0,0,0,0,0,0,0,0,0,"no"
3702,"2008-04-06",0,0,9,"2008-04-06",1,1,3,0,50,NA,0,"BQ",2,1,0,0,0,0,"2008-04-08","0000-00-00",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"no"
3703,"2008-04-24",0,0,12,"2008-04-24",1,1,0,0,83,NA,0,"BD",4,4,0,0,0,0,"2008-04-28","2008-04-25",1171,0,0,0,3,0,1,0,0,0,0,0,0,0,0,"no"
3704,"2008-07-29",0,0,9,"2008-07-29",0,1,0,0,86,NA,0,"",1,1,0,0,0,1,"2008-07-30","2008-07-29",150,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"no"
3705,"2008-09-04",1,0,9,"2008-09-04",0,1,1,1,20,NA,0,"",2,1,0,0,0,0,"2008-09-05","2008-09-04",603,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"no"
3706,"2008-04-17",0,0,0,"2008-04-17",0,3,1,1,51,NA,0,"",4,3,0,1,0,0,"2008-04-21","2008-04-19",1600,0,0,0,3,0,0,0,0,0,0,0,0,0,0,"no"
3708,"2008-07-29",0,0,0,"2008-07-29",1,3,0,0,20,NA,0,"",4,3,0,1,0,0,"2008-07-30","2008-07-29",1095,0,0,0,2,1,0,0,0,0,0,0,0,0,0,"no"
3709,"2008-05-08",0,0,4,"2008-05-08",0,3,1,1,27,NA,0,"",5,3,0,1,0,0,"2008-05-13","2008-05-10",2446,0,0,0,3,0,0,0,0,0,0,0,0,0,0,"no"
3710,"2008-09-08",1,0,8,"2008-09-08",0,1,1,1,38,NA,0,"",1,1,0,0,0,0,"2008-09-09","2008-09-09",437,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"no"
3711,"2008-04-08",0,0,9,"2008-04-08",0,1,3,0,73,NA,0,"",2,1,0,0,0,1,"2009-04-13","2009-02-09",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"no"
3712,"2008-09-17",1,0,8,"2008-09-17",0,1,3,0,38,NA,0,"",4,3,0,0,0,0,"2008-09-19","2008-09-18",946,0,0,0,0,0,3,0,0,0,0,0,0,0,0,"no"
3713,"2008-08-18",0,0,12,"2008-08-18",0,3,0,0,26,NA,0,"",4,4,0,1,0,0,"2008-08-19","2008-08-18",1805,0,0,0,1,1,2,0,0,0,0,0,0,0,0,"no"
3714,"2008-11-18",1,0,12,"2008-11-18",0,1,3,0,17,NA,0,"",4,1,0,0,0,1,"2009-11-23","2008-11-22",327,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"no"
3715,"2008-09-30",1,0,8,"2008-09-30",0,1,0,0,86,NA,0,"",3,1,0,0,0,0,"2008-10-02","2008-10-01",702,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"no"
3716,"2008-08-18",0,0,4,"2008-08-18",0,2,0,0,85,NA,0,"",2,1,0,1,0,1,"2008-08-20","2008-08-19",202,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"no"
3717,"2008-07-22",0,0,9,"2008-07-22",1,2,0,0,52,NA,0,"",3,4,0,1,0,0,"2008-08-05","2008-07-25",703,0,0,0,4,0,0,0,0,0,0,0,0,0,0,"no"
3718,"2008-09-20",0,0,2,"2008-09-13",0,1,0,0,40,NA,1,"AX",1,1,0,0,0,0,"2008-09-23","0000-00-00",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"yes"
3721,"2008-04-04",0,0,6,"2008-04-04",0,1,0,0,60,NA,0,"BQ",2,2,0,0,0,1,"2008-04-08","2008-04-05",595,0,0,2,0,0,0,0,0,0,0,0,0,2,0,"no"
3722,"2008-09-16",0,0,3,"2008-09-16",0,1,1,1,63,NA,0,"",1,1,0,0,0,0,"2008-09-18","2008-09-17",367,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"yes"
3723,"2008-10-25",1,0,9,"2008-10-25",0,2,2,0,53,NA,1,"",1,1,0,1,0,0,"2008-10-28","2008-10-25",756,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"no"
3724,"2008-07-08",1,0,8,"2008-06-23",0,1,3,0,56,NA,0,"",3,3,0,0,0,0,"2008-07-10","0000-00-00",0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,"no"
3726,"2008-09-07",0,0,11,"2008-09-07",0,1,2,0,22,NA,0,"BQ",5,10,0,0,0,0,"2008-09-23","2008-10-24",1726,0,1,0,0,0,0,0,0,0,0,0,0,9,0,"no"
3727,"2008-07-21",1,0,12,"2008-07-21",0,3,3,0,49,NA,0,"",4,1,0,1,0,0,"2008-07-23","2008-07-22",2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"no"
3729,"2008-05-17",1,0,9,"2008-05-17",0,1,3,0,32,NA,0,"",2,1,0,0,0,0,"2008-05-20","0000-00-00",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"no"
3730,"2008-05-16",0,0,8,"2008-05-16",0,1,0,0,36,NA,0,"",3,1,0,0,0,0,"2008-05-20","2008-05-19",715,0,0,1,1,0,0,0,0,0,0,0,0,0,0,"yes"
3731,"2008-09-22",1,0,8,"2008-09-22",0,3,3,0,24,NA,0,"",2,2,0,1,0,1,"2008-09-24","2008-09-25",214,0,0,0,0,0,2,0,0,0,0,0,0,0,0,"yes"
3732,"2008-05-13",1,0,12,"2008-05-13",0,2,3,0,32,NA,0,"",3,1,0,1,0,0,"2008-05-15","0000-00-00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"no"
3733,"2008-08-20",0,0,4,"2008-08-20",1,3,1,1,26,NA,0,"",4,4,0,1,0,0,"2008-08-21","2008-08-20",647,0,0,0,0,2,0,0,0,0,0,2,0,0,0,"yes"
3734,"2008-09-12",0,0,9,"2008-09-12",0,1,0,0,41,NA,0,"",2,1,0,0,0,1,"2008-09-15","2008-09-13",598,0,0,1,1,0,0,0,0,0,0,0,0,0,0,"no"
3735,"2008-11-03",1,0,8,"2008-11-03",0,1,0,0,88,NA,0,"",4,2,0,0,0,0,"2008-11-05","2008-11-06",1081,0,0,0,2,0,0,0,0,0,0,0,0,0,0,"no"
3736,"2008-07-30",1,0,12,"2008-07-30",0,1,1,1,37,NA,0,"BQ",4,1,0,0,0,0,"2008-07-31","2008-07-31",641,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"no"
3737,"2008-09-11",2,0,9,"2008-09-11",0,1,0,0,37,NA,0,"BQ",3,2,0,0,0,0,"2008-09-15","2008-09-12",1064,0,0,0,2,0,0,0,0,0,0,0,0,0,0,"no"
3738,"2008-12-26",0,0,4,"2008-12-26",0,1,0,0,22,NA,0,"",4,1,0,0,0,0,"2008-12-29","2008-12-27",537,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"no"
3740,"2008-12-14",1,0,4,"2008-12-14",0,1,2,0,21,NA,0,"AB",5,2,0,0,0,0,"2008-12-16","2008-12-16",915,0,0,0,2,0,0,0,0,0,0,0,0,0,0,"no"
3742,"2008-12-17",0,0,4,"2008-12-17",1,3,1,1,75,NA,0,"",3,1,0,1,0,0,"2008-12-19","2008-12-18",197,0,0,0,0,3,0,0,0,0,0,0,0,0,0,"no"
3745,"2008-11-10",1,0,4,"2008-11-10",0,1,3,0,21,NA,0,"",4,2,0,0,0,0,"2009-11-13","2009-04-27",1267,0,0,0,2,0,0,0,0,0,0,0,0,0,0,"no"
3746,"2008-12-30",0,0,4,"2008-12-30",0,2,2,0,35,NA,0,"",5,1,0,1,0,0,"2008-12-31","2008-12-30",570,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"no"
3747,"2008-04-13",2,0,2,"2008-04-13",0,3,1,1,99,NA,0,"",4,3,0,1,0,0,"2008-04-29","2008-04-16",1158,0,0,0,0,3,0,0,0,0,0,0,0,0,0,"no"
3748,"2008-08-27",0,0,9,"2008-08-27",0,1,2,0,33,NA,0,"",4,2,0,0,0,0,"2008-08-28","2008-08-28",525,0,0,0,0,0,3,0,0,0,0,0,0,0,0,"no"
3749,"2008-05-23",2,0,11,"2008-05-23",0,1,0,0,95,NA,0,"BQ",1,1,0,0,0,0,"2008-05-27","0000-00-00",0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,"yes"
3750,"2008-06-20",0,0,1,"2008-06-20",0,1,0,0,33,NA,0,"",2,1,0,0,0,0,"2008-06-23","0000-00-00",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"no"
3751,"2008-10-30",1,0,4,"2008-10-30",0,1,0,0,39,NA,0,"",2,1,0,0,0,1,"2008-11-03","2008-10-31",272,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"yes"
3752,"2008-12-21",1,0,9,"2008-12-21",0,1,3,0,12,NA,0,"BQ",2,1,0,0,0,1,"2008-12-23","2008-12-22",674,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"no"
3753,"2008-06-01",1,0,8,"2008-06-01",0,1,0,0,56,NA,0,"",3,1,0,0,0,0,"2008-07-01","2008-06-02",494,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"yes"
3754,"2008-04-13",1,0,4,"2008-04-13",0,1,0,0,93,NA,0,"",2,1,0,0,0,1,"2008-04-28","2008-04-16",251,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"no"
3755,"2008-10-24",0,0,8,"2008-10-24",0,1,0,0,59,NA,0,"",3,1,0,0,0,0,"2008-10-27","2008-10-24",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"no"
3757,"2008-04-18",0,0,12,"2008-04-18",0,1,0,0,97,NA,0,"",1,1,0,0,0,1,"2008-05-02","2008-06-03",178,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"no"
3759,"2008-12-12",0,0,12,"2008-12-12",0,1,2,0,86,86,0,"",4,1,0,0,0,0,"2009-12-15","0000-00-00",800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"no"
3760,"2008-04-06",2,0,8,"2008-04-06",0,1,1,1,97,NA,0,"CA",2,1,0,0,0,0,"2008-04-08","2008-04-08",852,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"no"
3761,"2008-09-27",1,0,12,"2008-09-27",1,1,2,0,90,NA,1,"AR",1,1,0,0,0,0,"2008-09-30","0000-00-00",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"yes"
3763,"2008-10-15",1,0,0,"2008-10-15",0,1,1,1,15,NA,0,"",3,1,0,0,0,0,"2008-10-16","2008-10-15",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"no"
3764,"2008-07-09",0,0,4,"2008-07-09",0,1,0,0,91,NA,0,"",3,1,0,0,0,1,"2009-07-14","2008-08-01",362,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"no"
3765,"2008-11-18",0,0,11,"2008-11-18",1,2,0,0,47,NA,1,"",1,1,0,1,0,0,"2008-11-20","2008-11-19",2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"no"
3766,"2008-07-28",0,0,10,"2008-07-28",0,1,1,1,9,NA,0,"",3,4,0,0,0,0,"2008-08-12","2008-07-31",1009,0,0,0,2,1,0,0,0,0,1,0,0,0,0,"no"
3767,"2008-08-26",0,0,4,"2008-08-26",0,1,1,1,99,NA,0,"",4,2,0,0,0,0,"2008-09-09","2008-09-02",592,0,0,0,1,0,0,0,0,0,1,0,0,0,0,"no"
3768,"2008-12-15",0,0,9,"2008-12-15",0,3,1,1,54,NA,0,"",2,2,0,1,0,0,"2008-12-17","2008-12-16",1162,0,0,0,0,1,0,0,0,0,0,0,0,1,0,"no"
3769,"2008-07-31",1,0,9,"2008-07-31",0,1,0,0,68,NA,1,"AZ",1,1,0,0,0,0,"2008-08-04","0000-00-00",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"no"
3770,"2008-11-20",0,0,0,"2008-11-20",0,1,0,0,60,NA,0,"CA",2,1,0,0,0,1,"2008-11-24","2008-11-21",1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,"no"
3771,"2008-10-22",0,0,8,"2008-10-22",0,1,2,0,47,NA,0,"",3,3,0,0,0,0,"2008-10-23","2008-10-27",1285,0,0,0,1,0,0,0,0,0,0,0,0,0,2,"no"
3772,"2008-08-24",2,0,12,"2008-08-24",0,1,3,0,27,NA,0,"",5,1,0,0,0,0,"2008-08-26","2008-08-25",2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,"yes"
3773,"2008-04-13",0,0,8,"2008-04-13",1,1,0,0,70,NA,0,"",3,2,0,0,0,0,"2008-04-15","2008-04-14",729,0,0,0,1,1,0,0,0,0,0,0,0,0,0,"no"
3774,"2008-07-22",0,0,4,"2008-07-22",0,1,2,0,79,NA,1,"",1,1,0,0,0,0,"2008-07-23","0000-00-00",0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,"no"
3775,"2008-11-03",1,0,12,"2008-11-03",0,1,0,0,67,NA,1,"AX",1,1,0,0,0,0,"2008-11-05","0000-00-00",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"yes"
3776,"2008-05-11",1,0,9,"2008-05-11",0,1,1,1,83,NA,0,"",4,4,0,0,0,0,"2008-05-27","2008-05-26",642,0,0,0,0,0,0,0,0,0,3,0,0,1,0,"no"
3778,"2008-09-22",0,0,12,"2008-09-22",0,2,2,0,51,NA,1,"",1,5,0,1,0,0,"2008-09-23","2008-09-22",1924,0,0,0,0,5,0,0,0,0,0,0,0,0,0,"no"
3779,"2008-09-22",0,0,11,"2008-09-22",0,3,0,0,24,NA,0,"",3,1,0,1,0,0,"2008-09-24","2008-09-23",535,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"yes"
3780,"2008-12-18",0,0,9,"2008-12-18",1,3,1,1,31,NA,0,"",4,4,0,1,0,0,"2008-12-19","2008-12-18",1111,0,0,0,1,1,0,0,0,0,0,0,0,0,2,"no"
3781,"2008-08-04",0,0,12,"2008-08-04",0,2,0,0,53,NA,0,"",1,1,0,1,0,1,"2008-08-19","2008-08-19",153,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"no"
3782,"2008-04-03",1,0,12,"2008-04-03",0,1,0,0,64,NA,0,"",4,1,0,0,0,0,"2008-04-04","2008-04-03",881,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"no"
3783,"2008-04-15",0,0,4,"2008-04-15",0,1,1,1,76,NA,0,"",4,1,0,0,0,0,"2009-04-20","0000-00-00",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"no"
3786,"2008-12-26",1,0,12,"2008-12-26",1,1,2,0,75,NA,0,"",2,2,0,0,0,0,"2008-12-30","0000-00-00",0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,"yes"
3787,"2008-11-04",0,0,9,"2008-11-04",0,1,0,0,67,NA,0,"",5,2,0,0,0,0,"2008-11-06","2008-11-05",449,0,0,0,0,0,2,0,0,0,0,0,0,0,0,"no"
3788,"2008-04-09",0,0,12,"2008-04-09",0,1,1,1,27,NA,0,"",2,1,0,0,0,0,"2009-04-13","2008-05-08",2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"no"
3789,"2008-10-26",1,0,11,"2008-10-26",1,1,0,0,3,NA,0,"BQ",4,1,0,0,0,0,"2008-10-28","2008-10-27",473,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"no"
3790,"2008-08-11",0,0,9,"2008-08-11",0,1,0,0,40,40,0,"",5,1,0,0,0,0,"2008-08-12","2008-08-12",3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,"no"
3791,"2008-10-27",0,0,9,"2008-10-27",0,2,0,0,53,NA,1,"",1,3,0,1,0,0,"2008-10-29","2008-10-28",763,0,0,0,0,2,0,0,0,0,0,0,0,0,1,"no"
3792,"2008-12-06",1,0,9,"2008-12-06",0,3,1,1,78,NA,0,"",1,1,0,1,0,0,"2008-12-09","2008-12-08",52,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"yes"
3793,"2008-11-18",0,0,9,"2008-11-18",0,3,0,0,24,NA,0,"",4,2,0,1,0,0,"2008-11-19","2008-11-19",991,0,0,0,2,0,0,0,0,0,0,0,0,0,0,"no"
3794,"2008-07-10",0,0,12,"2008-07-10",0,1,0,0,55,NA,1,"",4,2,0,0,0,0,"2008-07-14","2008-07-11",1073,0,0,0,2,0,0,0,0,0,0,0,0,0,0,"no"
3795,"2008-12-16",0,0,4,"2008-10-10",0,2,0,0,56,NA,0,"",4,3,0,1,0,0,"2008-12-17","2008-12-16",555,0,0,0,0,0,0,0,0,0,0,0,0,0,3,"no"
3796,"2008-07-02",1,0,12,"2008-07-02",0,1,2,0,13,NA,0,"",5,4,0,0,0,0,"2008-08-01","2008-07-03",1523,0,0,0,4,0,0,0,0,0,0,0,0,0,0,"no"
3797,"2008-05-13",0,0,9,"2008-05-13",0,1,0,0,28,NA,0,"",3,1,0,0,0,0,"2008-05-14","2008-05-13",653,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"yes"
3799,"2008-12-21",0,0,9,"2008-12-21",1,2,1,1,42,NA,0,"",1,1,0,1,0,0,"2008-12-23","2008-12-22",560,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"no"
3800,"2008-07-02",0,0,4,"2008-07-02",0,2,2,0,52,NA,0,"",3,2,0,1,0,0,"2008-08-01","2008-07-03",332,0,0,0,1,1,0,0,0,0,0,0,0,0,0,"no"
3801,"2008-11-09",0,0,0,"2008-11-09",0,1,0,0,27,NA,0,"BQ",4,3,0,0,0,0,"2008-11-11","0000-00-00",0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,"no"
3803,"2008-06-04",1,0,8,"2008-06-04",0,1,0,0,21,NA,0,"",4,1,0,0,0,0,"2009-06-09","2008-09-19",828,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"no"
3804,"2008-05-21",2,0,12,"2008-05-21",0,1,3,0,81,NA,0,"",3,2,0,0,0,0,"2008-05-22","2008-05-21",542,0,0,0,2,0,0,0,0,0,0,0,0,0,0,"no"
3805,"2008-06-14",0,0,1,"2008-06-14",0,1,0,0,77,NA,0,"",3,1,0,0,0,1,"2008-06-17","2008-06-14",199,1,0,0,0,0,1,0,0,0,0,0,0,0,0,"yes"
3806,"2008-08-09",1,0,9,"2008-08-09",0,1,0,0,48,NA,0,"",2,1,0,0,0,1,"2009-08-12","2008-08-11",150,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"no"
3808,"2008-08-15",1,0,12,"2008-08-15",1,1,3,0,63,NA,0,"",2,2,0,0,0,0,"2008-08-18","0000-00-00",0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,"yes"
3810,"2008-09-04",0,0,4,"2008-09-04",0,3,1,1,41,NA,0,"",4,1,0,1,0,0,"2008-09-08","2008-09-09",747,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"yes"
3811,"2008-10-10",0,0,0,"2008-10-10",1,1,0,0,31,NA,1,"AX",1,1,0,0,0,0,"2008-10-14","0000-00-00",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"no"
3812,"2008-05-21",0,0,9,"2008-05-21",0,2,0,0,51,NA,0,"",1,1,0,1,0,1,"2008-05-23","2008-05-23",208,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"no"
3813,"2008-05-20",1,0,4,"2008-05-20",0,1,2,0,59,NA,0,"AB",1,1,0,0,0,0,"2008-05-22","0000-00-00",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"no"
3815,"2008-11-03",1,0,4,"2008-11-03",1,2,1,1,53,NA,0,"",3,4,0,1,0,0,"2008-11-04","2008-11-04",1244,0,0,0,1,3,0,0,0,0,0,0,0,0,0,"no"
3816,"2008-11-13",1,0,9,"2008-11-13",0,1,0,0,2,NA,0,"",4,3,0,0,0,0,"2008-11-17","2008-11-14",1385,0,0,0,0,3,0,0,0,0,0,0,0,0,0,"no"
3817,"2008-04-16",0,0,7,"2008-04-16",0,1,0,0,52,NA,0,"",1,1,0,0,0,1,"2008-04-30","2008-04-30",163,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"no"
3818,"2008-12-24",0,0,12,"2008-12-24",0,1,0,0,40,NA,0,"",1,1,0,0,0,0,"2008-12-26","0000-00-00",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"no"
3819,"2008-08-25",0,0,4,"2008-08-25",0,1,0,0,37,NA,0,"",3,1,0,0,0,0,"2008-08-27","2008-08-26",2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"no"
3821,"2008-09-30",1,0,9,"2008-09-30",0,2,2,0,51,NA,1,"",2,3,0,1,0,0,"2008-10-02","2008-10-01",1088,0,0,0,1,2,0,0,0,0,0,0,0,0,0,"yes"
3822,"2008-08-15",0,0,9,"2008-08-15",0,1,2,0,53,NA,0,"",1,1,0,0,0,0,"2008-08-19","0000-00-00",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"no"
3823,"2008-04-03",2,0,2,"2008-04-03",0,2,0,0,57,NA,0,"",4,3,0,1,0,0,"2008-04-04","2008-04-03",1550,0,0,0,0,2,1,0,0,0,0,0,0,0,0,"no"
3825,"2008-10-18",1,0,8,"2008-10-18",0,1,2,0,67,NA,0,"",2,2,0,0,0,0,"2008-10-21","0000-00-00",0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,"no"
3826,"2008-10-10",1,0,4,"2008-10-10",0,2,0,0,40,NA,1,"",1,1,0,1,0,1,"2008-10-13","2008-10-10",559,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"no"
3827,"2008-08-20",0,0,12,"2008-08-20",0,1,1,1,26,NA,0,"BQ",2,2,0,0,0,0,"2008-08-21","2008-08-21",550,0,0,0,0,0,2,0,0,0,0,0,0,0,0,"no"
3828,"2008-06-30",1,0,4,"2008-06-30",0,1,2,0,53,NA,0,"",4,1,0,0,0,0,"2008-07-02","2008-07-01",919,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"no"
3829,"2008-06-08",1,0,0,"2008-06-08",0,1,0,0,64,NA,0,"",4,1,0,0,0,0,"2008-06-24","2008-07-01",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"no"
3830,"2008-09-07",1,0,12,"2008-09-07",0,1,3,0,55,NA,0,"",2,2,0,0,0,1,"2008-09-09","2008-09-08",939,0,0,0,1,0,0,0,0,0,0,0,0,0,1,"no"
3831,"2008-04-17",1,0,10,"2008-04-17",1,1,3,0,28,NA,0,"",3,2,0,0,0,1,"2008-04-21","2008-04-18",254,0,0,0,0,0,0,0,0,0,2,0,0,0,0,"no"
3832,"2008-04-25",0,0,0,"2008-04-14",1,2,0,0,46,NA,0,"",4,3,0,1,0,0,"2008-04-29","2008-04-26",1085,0,0,0,1,2,0,0,0,0,0,0,0,0,0,"no"
3833,"2008-10-24",0,0,9,"2008-10-24",0,1,0,0,80,NA,1,"AX",1,1,0,0,0,0,"2008-10-28","0000-00-00",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"yes"
3834,"2008-10-14",0,0,9,"2008-10-14",0,2,2,0,53,NA,1,"",1,1,0,1,0,0,"2008-10-16","2008-10-15",781,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"no"
3835,"2008-10-25",0,0,9,"2008-10-25",0,2,1,1,46,NA,0,"",4,3,0,1,0,0,"2008-10-28","2008-10-29",1034,0,0,0,2,1,0,0,0,0,0,0,0,0,0,"no"
3836,"2008-07-17",0,0,4,"2008-07-17",0,3,1,1,22,NA,0,"",3,1,0,1,0,0,"2008-07-21","2008-07-18",966,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"no"
3837,"2008-10-14",0,0,12,"2008-10-14",0,2,0,0,53,NA,1,"",1,1,0,1,0,0,"2008-10-15","2008-10-14",2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"no"
3838,"2008-12-14",0,0,1,"2008-12-14",0,1,0,0,41,NA,0,"",1,1,0,0,0,1,"2008-12-16","2008-12-16",205,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"no"
3839,"2008-10-21",0,0,12,"2008-10-21",0,2,1,1,40,NA,0,"",5,3,0,1,0,0,"2008-11-04","2008-11-04",2449,0,0,0,0,0,0,0,0,0,0,0,0,3,0,"no"
3840,"2008-12-11",0,0,8,"2008-12-11",0,2,0,0,59,NA,0,"",5,3,0,1,0,0,"2008-12-12","2008-12-11",1313,0,0,0,3,0,1,0,0,0,0,0,0,0,0,"yes"
3842,"2008-08-22",0,0,12,"2008-08-22",0,1,1,1,20,NA,0,"",3,1,0,0,0,0,"2008-08-26","2008-08-23",671,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"no"
3843,"2008-10-06",1,0,9,"2008-10-06",1,1,2,0,53,NA,0,"",4,1,0,0,0,0,"2008-10-07","0000-00-00",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"no"
3844,"2008-08-06",0,0,4,"2008-08-06",1,1,0,0,66,NA,0,"BR",5,8,0,0,0,0,"2009-08-11","2008-08-09",1599,0,1,0,0,0,8,0,0,0,0,0,0,0,0,"no"
3845,"2008-08-05",1,0,12,"2008-08-05",1,1,1,1,9,NA,0,"BQ",3,2,0,0,0,0,"2008-08-06","2008-08-05",553,0,0,0,1,1,0,0,0,0,0,0,0,0,0,"no"
3846,"2008-12-25",0,0,9,"2008-12-25",0,3,0,0,87,NA,0,"",4,2,0,1,0,0,"2009-12-29","2009-09-08",364,1,0,0,0,0,2,0,0,0,0,0,0,0,0,"yes"
3847,"2008-07-21",0,0,9,"2008-07-21",0,2,0,0,50,NA,0,"",5,4,0,1,0,0,"2008-07-23","2008-07-22",1992,0,0,0,0,1,3,0,0,0,0,0,0,0,0,"no"
3850,"2008-11-05",1,0,8,"2008-11-05",0,1,0,0,38,NA,0,"",1,1,0,0,0,0,"2008-11-07","0000-00-00",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"no"
3852,"2008-07-24",0,0,9,"2008-07-24",0,1,0,0,75,NA,0,"",4,4,0,0,0,0,"2008-07-25","2008-07-24",846,0,0,0,3,0,0,0,0,0,0,0,0,0,1,"no"
3853,"2008-04-15",2,0,8,"2008-04-15",0,2,0,0,47,NA,0,"",5,3,0,1,0,0,"2008-04-16","2008-04-15",2047,0,0,0,3,0,0,0,0,0,0,0,0,0,0,"no"
3854,"2008-10-08",1,0,4,"2008-10-08",0,1,0,0,50,NA,1,"",1,1,0,0,0,0,"2008-10-10","0000-00-00",0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,"no"
3855,"2008-04-07",2,0,12,"2008-04-07",0,2,1,1,44,NA,0,"",4,1,0,1,0,0,"2008-04-09","2008-04-07",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"no"
3856,"2008-12-08",0,0,0,"2008-12-08",0,1,2,0,84,24,0,"",5,5,0,0,0,0,"2008-12-10","2008-12-09",2634,0,0,0,5,0,0,0,0,0,0,0,0,0,0,"no"
