"id","age","workclass","rating","education","edu","family_status","occupation","relationship","origin","gender","gain","loss","hours_weekly","country","income"
4898,33," Self-emp-not-inc",33308," Some-college",10,3," Farming-fishing"," Not-in-family",5,2,0,0,70," United-States","low"
4899,30," Local-gov",94041," Bachelors",13,3," Tech-support"," Not-in-family",5,2,3324,0,35," United-States","low"
4900,33," Private",92865," Some-college",10,3," Adm-clerical"," Own-child",5,1,0,0,40," United-States","low"
4901,33," Private",205950," HS-grad",9,2," Craft-repair"," Husband",5,2,0,0,40," United-States","low"
4903,37," Private",216924," HS-grad",9,1," Farming-fishing"," Own-child",5,2,0,0,60," United-States","low"
4904,24," State-gov",38151," Some-college",10,3," Adm-clerical"," Own-child",5,2,0,0,12," United-States","low"
4905,45," Local-gov",168191," HS-grad",9,2," Transport-moving"," Husband",5,2,0,0,40," United-States","low"
4906,28," Self-emp-not-inc",160731," Bachelors",13,2," Farming-fishing"," Husband",5,2,0,0,50," United-States","low"
4907,34," Private",190151," Some-college",10,3," Adm-clerical"," Not-in-family",5,1,0,0,42," United-States","low"
4908,22," Private",162282," Assoc-voc",11,3," Exec-managerial"," Own-child",5,2,0,0,40," United-States","low"
4909,19," Private",533147," HS-grad",9,3," Adm-clerical"," Not-in-family",5,2,0,0,30," United-States","low"
4914,37," Local-gov",343052," HS-grad",9,4," Adm-clerical"," Unmarried",5,1,0,0,40," United-States","low"
4915,60," Private",320376," 7th-8th",4,2," Machine-op-inspct"," Wife",5,1,0,0,40," United-States","low"
4917,41," Local-gov",359259," HS-grad",9,2," Other-service"," Husband",5,2,0,0,40," United-States","low"
4919,33," Private",157216," Masters",14,3," Sales"," Not-in-family",5,1,0,0,40," United-States","low"
4922,47," Private",217750," HS-grad",9,2," Other-service"," Wife",5,1,0,0,35," United-States","low"
4923,29," Private",213152," 11th",7,1," Craft-repair"," Not-in-family",5,2,0,0,52," United-States","low"
4924,28," Private",241431," 12th",8,2," Handlers-cleaners"," Husband",5,2,0,0,40," United-States","low"
4925,28," Private",392487," HS-grad",9,2," Sales"," Wife",5,1,0,0,40," United-States","low"
4927,40," Private",183404," Some-college",10,4," Other-service"," Unmarried",5,1,0,0,8," United-States","low"
4928,36," Private",305935," HS-grad",9,1," Other-service"," Unmarried",3,2,0,0,40," United-States","low"
4929,54," Private",53833," Bachelors",13,2," Sales"," Husband",5,2,0,0,50," United-States","low"
4930,23," Private",55215," Bachelors",13,3," Sales"," Own-child",5,2,0,0,55," United-States","low"
4931,47," Private",178309," 9th",5,3," Other-service"," Unmarried",5,1,0,0,50," United-States","low"
4932,27," Private",255979," Bachelors",13,2," Machine-op-inspct"," Husband",5,2,0,0,40," United-States","low"
4933,35," Private",403037," HS-grad",9,4," Adm-clerical"," Unmarried",5,1,0,0,40," United-States","low"
4935,29," Private",131088," Some-college",10,2," Exec-managerial"," Husband",5,2,0,0,40," United-States","low"
4936,37," Private",201141," HS-grad",9,1," Machine-op-inspct"," Unmarried",5,1,0,0,40," United-States","low"
4938,50," Private",53497," HS-grad",9,3," Exec-managerial"," Not-in-family",5,2,0,0,40," United-States","low"
4939,32," Private",207400," HS-grad",9,3," Machine-op-inspct"," Unmarried",3,1,0,0,40," United-States","low"
4940,43," Private",111949," HS-grad",9,2," Other-service"," Wife",5,1,0,0,35," United-States","low"
4941,21," Private",203894," Assoc-voc",11,3," Adm-clerical"," Own-child",5,1,0,0,40," United-States","low"
4942,21," Private",166851," HS-grad",9,3," Machine-op-inspct"," Other-relative",5,2,0,0,40," United-States","low"
4943,23," Private",260254," HS-grad",9,3," Sales"," Own-child",5,2,0,0,40," United-States","low"
4948,36," Private",250791," HS-grad",9,2," Handlers-cleaners"," Husband",5,2,0,0,48," United-States","low"
4951,21," Private",364685," 11th",7,3," Tech-support"," Own-child",5,1,0,0,35," United-States","low"
4953,41," State-gov",342834," Some-college",10,1," Adm-clerical"," Not-in-family",5,1,0,0,40," United-States","low"
4956,35," Private",189251," HS-grad",9,3," Machine-op-inspct"," Unmarried",5,1,0,0,40," Iran","low"
4957,30," Private",284826," HS-grad",9,2," Prof-specialty"," Husband",5,2,0,0,50," United-States","low"
4960,40," Private",42703," Assoc-voc",11,1," Craft-repair"," Unmarried",5,1,0,0,40," United-States","low"
4961,46," Private",267107," 5th-6th",3,2," Craft-repair"," Wife",5,1,0,0,45," Italy","low"
4963,32," Private",169955," Some-college",10,2," Other-service"," Wife",5,1,0,0,36," Puerto-Rico","low"
4964,43," Private",334946," HS-grad",9,2," Handlers-cleaners"," Husband",3,2,0,0,40," United-States","low"
4966,38," Private",181943," Bachelors",13,3," Adm-clerical"," Not-in-family",5,1,0,0,35," United-States","low"
4967,39," Private",216552," Masters",14,2," Adm-clerical"," Husband",5,2,0,0,40," United-States","low"
4970,28," Private",25684," HS-grad",9,3," Prof-specialty"," Not-in-family",1,1,0,0,40," United-States","low"
4978,30," Private",190912," 11th",7,2," Handlers-cleaners"," Husband",2,2,0,1654,40," Vietnam","low"
4979,21," Private",110677," Some-college",10,3," Adm-clerical"," Own-child",5,1,0,0,40," United-States","low"
4980,48," Private",44907," Bachelors",13,1," Tech-support"," Not-in-family",5,1,0,0,45," United-States","low"
4981,46," Private",197731," Assoc-voc",11,2," Machine-op-inspct"," Unmarried",5,2,0,0,40," United-States","low"
4982,60," Private",167670," Bachelors",13,2," Prof-specialty"," Husband",5,2,0,0,35," United-States","low"
4983,47," Private",235431," Preschool",1,3," Sales"," Unmarried",3,1,0,0,40," Haiti","low"
4984,43," Private",213416," Some-college",10,2," Machine-op-inspct"," Husband",5,2,0,0,40," Mexico","low"
4985,24," State-gov",322658," Bachelors",13,3," Exec-managerial"," Not-in-family",5,1,0,0,40," United-States","low"
4986,23," Private",273206," Bachelors",13,3," Adm-clerical"," Not-in-family",5,1,0,0,23," United-States","low"
4990,30," Self-emp-not-inc",180859," Some-college",10,3," Craft-repair"," Own-child",5,2,0,0,8," United-States","low"
4992,47," Private",207207," HS-grad",9,1," Sales"," Unmarried",5,1,0,0,45," United-States","low"
4993,34," Self-emp-not-inc",198068," HS-grad",9,2," Craft-repair"," Husband",5,2,0,0,40," United-States","low"
4994,39," Private",172571," Some-college",10,1," Machine-op-inspct"," Not-in-family",5,2,0,0,40," United-States","low"
4995,21," Private",210053," Some-college",10,3," Adm-clerical"," Own-child",5,1,0,0,40," United-States","low"
4997,28," State-gov",189346," Some-college",10,2," Other-service"," Husband",5,2,0,0,40," United-States","low"
5002,18," Private",317425," 11th",7,3," Other-service"," Own-child",3,2,0,0,7," United-States","low"
2,66," Private",186324," Bachelors",13,2," Sales"," Husband",5,2,0,0,5," United-States","high"
13,44," Self-emp-not-inc",402397," Masters",14,2," Exec-managerial"," Wife",5,1,0,1905,60," United-States","high"
16,33," Self-emp-inc",287372," Some-college",10,2," Exec-managerial"," Husband",5,2,0,0,50," United-States","high"
21,35," Private",274158," Bachelors",13,2," Protective-serv"," Husband",3,2,3102,0,40," United-States","high"
22,52," Self-emp-not-inc",149508," Assoc-voc",11,2," Farming-fishing"," Husband",5,2,0,0,48," United-States","high"
25,51," Private",90363," Some-college",10,2," Adm-clerical"," Husband",5,2,15023,0,40," United-States","high"
38,29," Private",144259," Bachelors",13,2," Handlers-cleaners"," Husband",3,2,4385,0,80," ?","high"
40,45," Local-gov",188823," Masters",14,2," Prof-specialty"," Husband",5,2,0,0,50," United-States","high"
44,30," Private",118861," Some-college",10,2," Adm-clerical"," Husband",2,2,0,0,50," United-States","high"
51,44," Local-gov",433705," HS-grad",9,2," Protective-serv"," Husband",5,2,0,0,52," United-States","high"
55,53," Private",201127," Masters",14,2," Exec-managerial"," Husband",5,2,0,0,48," United-States","high"
56,31," Local-gov",121055," HS-grad",9,2," Craft-repair"," Husband",5,2,0,0,70," United-States","high"
61,48," State-gov",44434," Masters",14,2," Prof-specialty"," Husband",5,2,0,0,61," United-States","high"
62,56," Self-emp-not-inc",162130," 5th-6th",3,2," Exec-managerial"," Husband",5,2,0,1890,67," United-States","high"
68,55," Self-emp-not-inc",158315," HS-grad",9,2," Sales"," Husband",5,2,0,0,50," United-States","high"
70,32," Private",226443," HS-grad",9,2," Craft-repair"," Husband",5,2,0,0,40," United-States","high"
77,47," Federal-gov",192894," HS-grad",9,2," Transport-moving"," Husband",3,2,0,0,50," United-States","high"
100,39," Local-gov",352628," Assoc-acdm",12,2," Craft-repair"," Wife",5,1,0,0,50," United-States","high"
113,30," Private",110643," Masters",14,2," Adm-clerical"," Husband",5,2,4385,0,40," United-States","high"
114,58," Private",107897," Bachelors",13,2," Exec-managerial"," Husband",5,2,7687,0,40," United-States","high"
121,36," Private",170174," HS-grad",9,2," Craft-repair"," Husband",5,2,15023,0,56," United-States","high"
126,71," ?",161027," Masters",14,2," ?"," Husband",5,2,0,0,8," United-States","high"
127,46," Private",456062," Doctorate",16,2," Prof-specialty"," Husband",5,2,0,2418,55," United-States","high"
129,31," Private",373903," Bachelors",13,2," Adm-clerical"," Husband",5,2,0,0,40," United-States","high"
132,52," Private",155983," Bachelors",13,2," Exec-managerial"," Husband",5,2,0,0,40," United-States","high"
141,40," Self-emp-inc",190650," Bachelors",13,2," Sales"," Husband",2,2,0,0,45," South","high"
144,37," Private",230035," HS-grad",9,2," Craft-repair"," Husband",5,2,0,0,46," United-States","high"
147,39," Private",117683," HS-grad",9,2," Transport-moving"," Husband",5,2,0,0,40," United-States","high"
154,35," Private",92440," 12th",8,1," Craft-repair"," Not-in-family",5,2,0,0,50," United-States","high"
156,58," Federal-gov",208640," Bachelors",13,2," Exec-managerial"," Husband",5,2,0,0,40," United-States","high"
164,43," Private",339814," Some-college",10,2," Prof-specialty"," Husband",5,2,5177,0,40," United-States","high"
172,36," Private",361888," Some-college",10,2," Craft-repair"," Husband",5,2,0,0,40," ?","high"
173,33," Self-emp-not-inc",294434," Assoc-voc",11,2," Farming-fishing"," Husband",5,2,0,0,76," United-States","high"
176,50," Private",150876," HS-grad",9,2," Exec-managerial"," Husband",3,2,0,1890,55," United-States","high"
183,39," Self-emp-inc",285890," Some-college",10,2," Prof-specialty"," Husband",3,2,0,0,40," Haiti","high"
191,59," Private",109015," Some-college",10,3," Prof-specialty"," Not-in-family",5,1,0,0,38," United-States","high"
196,31," Self-emp-not-inc",204052," HS-grad",9,2," Craft-repair"," Husband",5,2,0,0,40," United-States","high"
200,40," Private",174373," Bachelors",13,2," Exec-managerial"," Husband",5,2,0,0,50," United-States","high"
201,54," Private",174865," 9th",5,2," Exec-managerial"," Husband",5,2,0,0,45," United-States","high"
212,27," Local-gov",68729," HS-grad",9,2," Protective-serv"," Husband",2,2,0,0,40," United-States","high"
216,41," Local-gov",214242," Some-college",10,2," Protective-serv"," Husband",5,2,0,1905,72," United-States","high"
230,44," Private",278476," Some-college",10,2," Sales"," Husband",5,2,0,0,60," United-States","high"
243,43," State-gov",126701," Bachelors",13,2," Exec-managerial"," Husband",5,2,0,0,35," United-States","high"
254,71," ?",177906," Bachelors",13,2," ?"," Husband",5,2,0,0,10," United-States","high"
259,43," Private",345789," Bachelors",13,2," Prof-specialty"," Wife",5,1,15023,0,50," United-States","high"
264,46," Private",185870," Bachelors",13,2," Sales"," Husband",5,2,0,1905,40," United-States","high"
268,32," Private",151053," HS-grad",9,2," Handlers-cleaners"," Husband",5,2,0,0,40," United-States","high"
271,34," Local-gov",117963," Bachelors",13,2," Transport-moving"," Husband",5,2,0,0,40," United-States","high"
287,45," Private",99355," HS-grad",9,2," Protective-serv"," Husband",3,2,0,0,40," United-States","high"
299,35," Private",204590," Assoc-voc",11,2," Other-service"," Wife",3,1,0,0,40," United-States","high"
305,36," Private",173542," Bachelors",13,2," Prof-specialty"," Husband",5,2,0,0,40," United-States","high"
306,32," Private",169512," Bachelors",13,2," Sales"," Husband",3,2,0,0,60," United-States","high"
308,31," Private",184307," Some-college",10,2," Exec-managerial"," Husband",5,2,0,0,50," Jamaica","high"
309,31," Private",209101," Bachelors",13,2," Exec-managerial"," Husband",5,2,0,0,50," United-States","high"
310,32," Private",255424," Bachelors",13,2," Sales"," Husband",5,2,0,0,60," United-States","high"
332,55," Private",158651," HS-grad",9,2," Machine-op-inspct"," Husband",1,2,0,0,40," United-States","high"
349,52," Self-emp-inc",89041," Masters",14,2," Exec-managerial"," Husband",5,2,15023,0,60," United-States","high"
354,44," Private",214546," Some-college",10,2," Transport-moving"," Husband",5,2,0,0,48," United-States","high"
369,52," Private",259363," HS-grad",9,2," Craft-repair"," Husband",5,2,0,0,50," United-States","high"
379,33," Private",252646," Masters",14,2," Exec-managerial"," Husband",5,2,0,0,55," United-States","high"
385,59," Self-emp-not-inc",201263," Bachelors",13,2," Sales"," Husband",5,2,15023,0,55," United-States","high"
388,39," Self-emp-not-inc",202027," Prof-school",15,2," Prof-specialty"," Husband",5,2,0,1980,50," United-States","high"
389,48," Local-gov",67716," Masters",14,2," Prof-specialty"," Husband",5,2,7687,0,50," United-States","high"
400,50," Local-gov",120521," Some-college",10,2," Exec-managerial"," Husband",1,2,0,0,50," United-States","high"
402,53," Private",386773," HS-grad",9,2," Craft-repair"," Husband",5,2,7297,0,40," United-States","high"
403,42," Local-gov",266135," Some-college",10,2," Protective-serv"," Husband",5,2,0,0,52," United-States","high"
411,34," Private",581071," HS-grad",9,4," Adm-clerical"," Not-in-family",5,2,0,0,48," United-States","high"
419,41," Private",182303," Some-college",10,2," Sales"," Husband",5,2,0,0,50," United-States","high"
420,53," Self-emp-not-inc",118793," 10th",6,2," Craft-repair"," Husband",5,2,0,0,50," United-States","high"
424,37," Private",50837," Masters",14,2," Prof-specialty"," Husband",5,2,0,0,45," United-States","high"
428,27," Federal-gov",190653," Assoc-voc",11,2," Armed-Forces"," Husband",5,2,0,0,40," ?","high"
435,70," Self-emp-not-inc",143833," Some-college",10,2," Exec-managerial"," Husband",5,2,0,2249,40," United-States","high"
440,51," Private",254211," Bachelors",13,2," Craft-repair"," Husband",5,2,0,0,20," United-States","high"
446,35," Private",125933," Bachelors",13,2," Sales"," Husband",5,2,0,0,60," United-States","high"
452,52," Private",162576," Assoc-acdm",12,2," Tech-support"," Husband",5,2,0,0,40," United-States","high"
458,38," Private",383239," 10th",6,2," Craft-repair"," Husband",5,2,3102,0,40," United-States","high"
471,39," Self-emp-not-inc",140752," HS-grad",9,2," Sales"," Husband",5,2,0,0,50," United-States","high"
472,45," Private",168232," HS-grad",9,2," Craft-repair"," Husband",5,2,0,0,56," United-States","high"
478,32," Private",125856," Assoc-acdm",12,2," Exec-managerial"," Husband",5,2,0,0,60," United-States","high"
491,40," Local-gov",50563," Masters",14,2," Exec-managerial"," Husband",3,2,0,0,55," United-States","high"
492,32," Private",185027," Some-college",10,2," Sales"," Husband",5,2,0,0,40," United-States","high"
494,31," Private",263561," Bachelors",13,2," Exec-managerial"," Husband",5,2,0,2249,45," United-States","high"
496,28," Private",78870," Bachelors",13,3," Sales"," Not-in-family",5,2,8613,0,40," United-States","high"
503,67," Self-emp-inc",22313," Some-college",10,2," Sales"," Husband",5,2,20050,0,40," United-States","high"
510,46," Private",132912," HS-grad",9,2," Sales"," Husband",5,2,0,0,45," United-States","high"
525,50," Federal-gov",20179," Masters",14,2," Tech-support"," Husband",5,2,0,0,40," United-States","high"
530,48," Private",108993," HS-grad",9,2," Craft-repair"," Husband",5,2,0,0,45," United-States","high"
536,38," Private",33001," Bachelors",13,2," Exec-managerial"," Husband",5,2,0,0,55," United-States","high"
537,42," Self-emp-inc",277488," Prof-school",15,2," Prof-specialty"," Husband",5,2,15023,0,65," United-States","high"
541,40," Private",115932," Bachelors",13,2," Prof-specialty"," Husband",5,2,0,0,60," Ireland","high"
543,40," Private",205047," HS-grad",9,2," Craft-repair"," Not-in-family",5,2,0,0,40," United-States","high"
544,48," Private",121124," HS-grad",9,2," Exec-managerial"," Husband",5,2,0,0,50," United-States","high"
546,57," Self-emp-not-inc",69905," HS-grad",9,2," Other-service"," Wife",5,1,15023,0,40," United-States","high"
556,60," Private",178249," Some-college",10,2," Adm-clerical"," Husband",5,2,0,1890,40," United-States","high"
557,58," Self-emp-not-inc",98015," Doctorate",16,2," Prof-specialty"," Husband",5,2,15023,0,32," United-States","high"
561,77," Self-emp-inc",29702," HS-grad",9,2," Other-service"," Husband",5,2,0,0,35," United-States","high"
571,41," Local-gov",223410," Bachelors",13,2," Prof-specialty"," Husband",5,2,7687,0,40," United-States","high"
572,48," Self-emp-not-inc",221464," 11th",7,2," Exec-managerial"," Wife",5,1,0,0,30," United-States","high"
573,35," Private",323120," Assoc-acdm",12,3," Machine-op-inspct"," Not-in-family",5,1,0,0,44," United-States","high"
574,45," Private",36006," Bachelors",13,2," Craft-repair"," Husband",5,2,0,0,45," United-States","high"
577,47," Self-emp-not-inc",165468," HS-grad",9,2," Machine-op-inspct"," Husband",5,2,7297,0,40," United-States","high"
594,39," Private",560313," Masters",14,2," Prof-specialty"," Husband",3,2,0,0,45," United-States","high"
606,50," Local-gov",20795," Some-college",10,2," Protective-serv"," Husband",5,2,0,0,40," United-States","high"
610,50," Local-gov",96062," Masters",14,2," Prof-specialty"," Husband",5,2,0,0,70," United-States","high"
612,48," Private",193188," Assoc-voc",11,2," Craft-repair"," Husband",5,2,0,0,40," United-States","high"
628,35," Local-gov",211073," Some-college",10,2," Protective-serv"," Husband",5,2,0,0,61," United-States","high"
631,41," Private",104196," Masters",14,2," Exec-managerial"," Husband",5,2,0,0,50," United-States","high"
635,44," Private",343591," HS-grad",9,1," Craft-repair"," Not-in-family",5,1,14343,0,40," United-States","high"
642,68," Self-emp-not-inc",69249," HS-grad",9,2," Farming-fishing"," Husband",5,2,0,0,10," United-States","high"
645,74," Self-emp-not-inc",173929," Doctorate",16,2," Prof-specialty"," Not-in-family",5,2,0,0,25," United-States","high"
646,52," Local-gov",240638," Masters",14,2," Exec-managerial"," Husband",5,2,0,0,50," United-States","high"
648,56," Local-gov",381965," Bachelors",13,2," Prof-specialty"," Husband",5,2,15023,0,40," United-States","high"
652,32," Self-emp-not-inc",455995," Bachelors",13,1," Exec-managerial"," Not-in-family",5,2,0,0,50," United-States","high"
655,43," Private",224998," Bachelors",13,2," Exec-managerial"," Husband",3,2,0,1980,40," United-States","high"
662,54," Self-emp-not-inc",99902," Some-college",10,2," Craft-repair"," Husband",5,2,0,0,40," Ireland","high"
668,34," Self-emp-inc",62396," Bachelors",13,3," Prof-specialty"," Not-in-family",5,1,0,0,62," United-States","high"
674,54," Private",159755," Some-college",10,2," Protective-serv"," Husband",5,2,0,0,40," United-States","high"
675,63," Private",165611," Some-college",10,2," Exec-managerial"," Husband",5,2,15023,0,40," United-States","high"
678,47," Private",398652," HS-grad",9,2," Sales"," Husband",5,2,0,0,50," United-States","high"
682,39," Private",98776," Some-college",10,1," Exec-managerial"," Not-in-family",5,2,0,0,50," United-States","high"
685,35," Private",103986," Assoc-voc",11,2," Tech-support"," Husband",5,2,0,0,40," United-States","high"
686,46," Private",67001," Doctorate",16,2," Prof-specialty"," Husband",5,2,0,0,40," United-States","high"
688,49," Private",179869," HS-grad",9,2," Craft-repair"," Husband",5,2,0,0,40," United-States","high"
690,27," Private",132267," HS-grad",9,2," Handlers-cleaners"," Husband",5,2,0,0,40," United-States","high"
693,33," Private",251120," Bachelors",13,2," Sales"," Husband",5,2,7687,0,50," United-States","high"
696,31," Self-emp-not-inc",134615," Some-college",10,2," Prof-specialty"," Husband",5,2,0,0,50," United-States","high"
697,69," Self-emp-inc",264722," Assoc-acdm",12,2," Sales"," Husband",5,2,0,0,40," United-States","high"
698,29," Self-emp-not-inc",102326," Bachelors",13,2," Exec-managerial"," Husband",5,2,0,0,40," United-States","high"
699,36," State-gov",86805," Some-college",10,2," Exec-managerial"," Wife",5,1,7297,0,39," United-States","high"
702,48," Federal-gov",326048," Bachelors",13,2," Prof-specialty"," Husband",5,2,0,0,44," United-States","high"
705,35," Self-emp-inc",111319," Assoc-acdm",12,2," Sales"," Husband",5,2,0,1890,45," United-States","high"
711,37," Private",201531," Assoc-acdm",12,2," Machine-op-inspct"," Husband",5,2,0,0,40," United-States","high"
727,53," Federal-gov",271544," HS-grad",9,2," Adm-clerical"," Husband",3,2,0,1980,40," United-States","high"
729,61," Local-gov",95450," Bachelors",13,2," Exec-managerial"," Husband",5,2,5177,0,50," United-States","high"
733,62," Private",160143," Prof-school",15,2," Prof-specialty"," Husband",5,2,0,0,30," United-States","high"
735,52," Private",139671," Some-college",10,2," Exec-managerial"," Husband",5,2,0,1980,50," United-States","high"
736,57," Self-emp-not-inc",152030," Some-college",10,2," Sales"," Wife",5,1,0,0,25," United-States","high"
745,51," State-gov",172281," Bachelors",13,2," Exec-managerial"," Husband",5,2,0,0,35," United-States","high"
747,43," Private",249039," Assoc-voc",11,2," Prof-specialty"," Wife",5,1,0,0,36," United-States","high"
749,39," Private",268258," Bachelors",13,2," Transport-moving"," Husband",3,2,7687,0,50," United-States","high"
751,43," Self-emp-not-inc",99220," Bachelors",13,2," Sales"," Husband",5,2,0,0,40," United-States","high"
753,52," Self-emp-inc",29887," Prof-school",15,2," Prof-specialty"," Husband",5,2,0,0,60," United-States","high"
756,48," Private",141511," Masters",14,2," Exec-managerial"," Husband",5,2,0,0,40," United-States","high"
759,45," Private",102096," Bachelors",13,2," Exec-managerial"," Husband",5,2,0,0,40," ?","high"
770,38," Private",309230," Some-college",10,2," Craft-repair"," Husband",5,2,0,0,40," United-States","high"
773,53," Self-emp-not-inc",137547," Prof-school",15,3," Prof-specialty"," Not-in-family",2,2,27827,0,40," Philippines","high"
778,41," State-gov",116520," Doctorate",16,2," Prof-specialty"," Husband",5,2,0,0,40," United-States","high"
779,49," Private",170871," Masters",14,2," Exec-managerial"," Husband",5,2,0,0,45," United-States","high"
789,57," Self-emp-not-inc",413373," Doctorate",16,2," Sales"," Husband",5,2,0,1905,40," United-States","high"
791,63," Private",96299," HS-grad",9,1," Transport-moving"," Unmarried",5,2,0,0,45," United-States","high"
795,29," Federal-gov",124953," Assoc-voc",11,2," Tech-support"," Husband",5,2,0,0,42," United-States","high"
800,50," Private",280292," 10th",6,2," Transport-moving"," Husband",5,2,0,0,40," United-States","high"
803,35," Self-emp-inc",186845," Bachelors",13,2," Sales"," Own-child",5,2,5177,0,50," United-States","high"
804,62," Private",155094," Assoc-voc",11,2," Exec-managerial"," Wife",5,1,0,0,45," United-States","high"
806,25," Local-gov",170070," Bachelors",13,3," Prof-specialty"," Not-in-family",5,1,0,0,50," United-States","high"
808,33," Private",323985," Bachelors",13,2," Adm-clerical"," Wife",5,1,0,0,5," United-States","high"
811,56," Private",188856," Bachelors",13,3," Exec-managerial"," Not-in-family",5,1,8613,0,55," United-States","high"
820,42," Self-emp-not-inc",201908," Prof-school",15,2," Prof-specialty"," Husband",5,2,99998,0,50," United-States","high"
828,31," Local-gov",168740," HS-grad",9,2," Protective-serv"," Husband",3,2,0,0,40," United-States","high"
830,38," Private",248941," Some-college",10,2," Tech-support"," Husband",5,2,0,0,40," United-States","high"
834,35," Self-emp-inc",65624," Bachelors",13,2," Exec-managerial"," Husband",5,2,0,0,50," United-States","high"
840,46," Private",238162," Bachelors",13,2," Craft-repair"," Husband",5,2,0,0,45," United-States","high"
845,47," Private",186534," HS-grad",9,2," Sales"," Husband",5,2,0,0,55," United-States","high"
847,53," Private",83434," Bachelors",13,3," Other-service"," Not-in-family",2,1,0,0,21," Japan","high"
850,45," Private",102147," Assoc-voc",11,1," Exec-managerial"," Not-in-family",5,2,0,0,40," United-States","high"
858,54," Self-emp-inc",159219," Prof-school",15,2," Prof-specialty"," Husband",5,2,99998,0,40," United-States","high"
862,46," Private",368561," Bachelors",13,2," Sales"," Husband",5,2,0,0,55," United-States","high"
867,50," Private",39590," HS-grad",9,2," Farming-fishing"," Husband",5,2,0,0,48," United-States","high"
869,41," Private",351161," HS-grad",9,2," Sales"," Husband",5,2,0,1851,45," United-States","high"
879,32," Private",353994," Bachelors",13,2," Exec-managerial"," Other-relative",2,1,0,0,40," China","high"
880,48," Private",213140," Assoc-acdm",12,2," Sales"," Husband",5,2,0,0,60," United-States","high"
881,49," Self-emp-inc",125892," Prof-school",15,2," Prof-specialty"," Husband",5,2,0,0,40," United-States","high"
896,28," Private",100829," Bachelors",13,2," Exec-managerial"," Wife",5,1,0,0,50," United-States","high"
901,48," Local-gov",121124," Bachelors",13,2," Prof-specialty"," Husband",5,2,0,0,55," United-States","high"
911,36," Private",131808," HS-grad",9,2," Machine-op-inspct"," Husband",5,2,4385,0,40," United-States","high"
915,54," Private",338620," Masters",14,2," Exec-managerial"," Husband",5,2,0,0,52," United-States","high"
916,40," Private",400061," Some-college",10,2," Machine-op-inspct"," Husband",4,2,0,0,40," United-States","high"
929,54," Self-emp-inc",172175," Some-college",10,2," Transport-moving"," Husband",5,2,0,0,40," United-States","high"
940,39," Private",162370," Bachelors",13,2," Exec-managerial"," Husband",5,2,0,0,40," United-States","high"
941,30," Private",75167," Some-college",10,2," Machine-op-inspct"," Husband",5,2,0,0,40," United-States","high"
971,41," Local-gov",235951," Prof-school",15,2," Prof-specialty"," Husband",5,2,0,0,50," United-States","high"
978,37," Self-emp-inc",196123," Masters",14,2," Exec-managerial"," Husband",5,2,0,0,70," United-States","high"
979,31," Private",217460," HS-grad",9,2," Transport-moving"," Husband",5,2,0,0,45," United-States","high"
983,42," State-gov",148316," Assoc-voc",11,2," Protective-serv"," Husband",5,2,0,0,40," United-States","high"
986,69," Private",36956," Some-college",10,2," Exec-managerial"," Husband",5,2,20050,0,50," United-States","high"
989,37," Private",82622," Some-college",10,2," Other-service"," Husband",5,2,0,0,40," United-States","high"
990,42," Private",806552," Some-college",10,2," Exec-managerial"," Husband",5,2,0,0,50," United-States","high"
991,35," Local-gov",160728," Masters",14,2," Prof-specialty"," Husband",5,2,0,0,45," United-States","high"
996,44," Private",148138," Doctorate",16,2," Exec-managerial"," Husband",2,2,15023,0,40," Japan","high"
999,43," Private",131650," Some-college",10,2," Exec-managerial"," Husband",5,2,0,0,40," United-States","high"
1000,37," Federal-gov",93225," Some-college",10,2," Adm-clerical"," Husband",5,2,7687,0,40," United-States","high"
1003,41," Private",115932," Some-college",10,2," Exec-managerial"," Husband",5,2,99998,0,50," United-States","high"
1004,46," Private",98524," Bachelors",13,1," Exec-managerial"," Not-in-family",5,2,0,0,40," Canada","high"
1009,45," Private",187581," Some-college",10,2," Craft-repair"," Husband",5,2,0,0,40," United-States","high"
1011,49," Local-gov",371886," Assoc-voc",11,2," Protective-serv"," Husband",5,2,0,0,56," United-States","high"
1013,48," Self-emp-inc",287647," Doctorate",16,2," Prof-specialty"," Husband",5,2,7687,0,55," United-States","high"
1015,48," Private",135525," Some-college",10,5," Adm-clerical"," Unmarried",5,1,0,0,40," United-States","high"
1032,39," Private",24342," Bachelors",13,2," Prof-specialty"," Husband",5,2,0,0,40," United-States","high"
1042,54," Private",202415," HS-grad",9,2," Craft-repair"," Husband",5,2,0,0,40," United-States","high"
1047,90," Private",88991," Bachelors",13,2," Exec-managerial"," Wife",5,1,0,0,40," England","high"
1048,41," Self-emp-not-inc",113324," Assoc-voc",11,2," Farming-fishing"," Husband",5,2,0,0,70," United-States","high"
1051,47," Private",159399," Prof-school",15,2," Prof-specialty"," Husband",5,2,0,0,55," United-States","high"
1053,35," Private",193815," Assoc-acdm",12,2," Adm-clerical"," Husband",5,2,0,0,40," United-States","high"
1060,41," Private",177305," Assoc-acdm",12,2," Craft-repair"," Husband",5,2,0,0,60," United-States","high"
1063,44," Private",121718," Bachelors",13,2," Exec-managerial"," Husband",5,2,15023,0,48," United-States","high"
1068,32," Private",317378," Bachelors",13,3," Exec-managerial"," Own-child",5,1,10519,0,40," United-States","high"
